csa,industry,indust_jobs,total_jobs,pop,natl_prop,expect_jobs,log_ratio,log_ratio_adj
San Jose-San Francisco-Oakland,Healthcare,1083,3601,NA,0.31487114593726423,1133.8509965200885,-0.045884832286682976,0.009176085440774995
San Jose-San Francisco-Oakland,Human Resources,458,3601,NA,0.08965030540481347,322.8307497627333,0.3497409927672666,0.5324589631307238
San Jose-San Francisco-Oakland,Insurance,36,3601,NA,0.014576691893996544,52.490667510281554,-0.3771164536310601,-0.4289344347088064
San Jose-San Francisco-Oakland,Internet & Software,160,3601,NA,0.014905215000121675,53.67367921543815,1.0922510788432243,1.514555656395515
San Jose-San Francisco-Oakland,Manufacturing,108,3601,NA,0.03499379456355097,126.01265422334704,-0.15425110512849313,-0.13415686075772915
San Jose-San Francisco-Oakland,Media,25,3601,NA,0.0077142092327160345,27.77886744701044,-0.10539974298080064,-0.06954257183907109
San Jose-San Francisco-Oakland,Organization,52,3601,NA,0.013591122575621152,48.94163239481177,0.06061530610045126,0.15004074937417164
San Jose-San Francisco-Oakland,Pharmaceuticals,31,3601,NA,0.003090550702066045,11.129073078139829,1.0244263240548341,1.4248458078045032
San Jose-San Francisco-Oakland,Real Estate,72,3601,NA,0.012337867763366024,44.42866181588105,0.4827813214531514,0.7084275719394966
San Jose-San Francisco-Oakland,Restaurants & Travel,98,3601,NA,0.04296352176769766,154.71164188547928,-0.4565955306695899,-0.5340591194868831
San Jose-San Francisco-Oakland,Retail,364,3601,NA,0.10019954736816489,360.81857007276176,0.00877861161322448,0.08147784740104642
San Jose-San Francisco-Oakland,Telecommunications,32,3601,NA,0.009381159808239847,33.78155646947169,-0.05417908417537847,-0.0017944825094087771
San Jose-San Francisco-Oakland,Transport & Freight,81,3601,NA,0.053914291971868686,194.14536539069914,-0.8741580299388262,-1.0863570039923167
Savannah-Hinesville-Statesboro,Aerospace & Defense,2,152,253236,0.00630277662862288,0.9580220475506778,0.7360316676912855,1.0433945067633175
Savannah-Hinesville-Statesboro,Agriculture,1,152,253236,0.003954444795950649,0.6010756089844986,0.5090345470610859,0.7431519568880526
Savannah-Hinesville-Statesboro,Auto,3,152,253236,0.023945684179787312,3.6397439953276716,-0.1933010595532657,-0.18580711013735404
Savannah-Hinesville-Statesboro,Construction,14,152,253236,0.019833061591998637,3.014625361983793,1.535581765205274,2.1009363793833495
Savannah-Hinesville-Statesboro,Consulting,6,152,253236,0.08290949796802376,12.602243691139611,-0.7421153996020335,-0.9117080220383081
Savannah-Hinesville-Statesboro,Consumer Goods,5,152,253236,0.02590465529408902,3.9375076047015307,0.23888997693144431,0.3858395189791366
Savannah-Hinesville-Statesboro,Education,8,152,253236,0.06535176307400287,9.933467987248436,-0.21646811883480005,-0.21644951182284003
Savannah-Hinesville-Statesboro,Energy,1,152,253236,0.00945416494293432,1.4370330713260167,-0.3625806209768241,-0.40970830774934686
Savannah-Hinesville-Statesboro,Finance,1,152,253236,0.04443579198403621,6.754240381573504,-1.9101705123240356,-2.4566608587300918
Savannah-Hinesville-Statesboro,Food & Beverages,4,152,253236,0.03308349353904558,5.028691017934928,-0.2288653541217566,-0.23284697767450266
Savannah-Hinesville-Statesboro,Healthcare,31,152,253236,0.31487114593726423,47.86041418246416,-0.43430153199992844,-0.5045714899129404
Savannah-Hinesville-Statesboro,Human Resources,19,152,253236,0.08965030540481347,13.626846421531647,0.33239713062212106,0.5095187364851758
Savannah-Hinesville-Statesboro,Manufacturing,11,152,253236,0.03499379456355097,5.319056773659748,0.7265992833482567,1.0309185638143843
Savannah-Hinesville-Statesboro,Organization,1,152,253236,0.013591122575621152,2.065850631494415,-0.7255420696783773,-0.8897869561569968
Savannah-Hinesville-Statesboro,Real Estate,1,152,253236,0.012337867763366024,1.8753559000316355,-0.628798454760305,-0.7618269646535257
Savannah-Hinesville-Statesboro,Restaurants & Travel,7,152,253236,0.04296352176769766,6.530455308690044,0.06943348251775044,0.16170429719993026
Savannah-Hinesville-Statesboro,Retail,19,152,253236,0.10019954736816489,15.230331199961062,0.22115006594552317,0.36237544994519405
Savannah-Hinesville-Statesboro,Telecommunications,2,152,253236,0.009381159808239847,1.4259362908524567,0.33831853638743914,0.5173508092484312
Savannah-Hinesville-Statesboro,Transport & Freight,26,152,253236,0.053914291971868686,8.19497237972404,1.154575696212816,1.59699063172514
Seattle-Tacoma,Aerospace & Defense,21,2251,NA,0.00630277662862288,14.187550191030102,0.3921576047943075,0.5885621935008376
Seattle-Tacoma,Agriculture,6,2251,NA,0.003954444795950649,8.90145523568491,-0.394455303771315,-0.451868032119921
Seattle-Tacoma,Auto,57,2251,NA,0.023945684179787312,53.90173508870124,0.055888599552719,0.14378887083728398
Seattle-Tacoma,Construction,53,2251,NA,0.019833061591998637,44.64422164358893,0.17156702908168142,0.2967933959648205
Seattle-Tacoma,Consulting,142,2251,NA,0.08290949796802376,186.62927992602147,-0.2732971312892837,-0.29161560890309246
Seattle-Tacoma,Consumer Goods,48,2251,NA,0.02590465529408902,58.311379066994384,-0.1945962446552211,-0.1875202141471844
Seattle-Tacoma,Education,101,2251,NA,0.06535176307400287,147.10681867958044,-0.37603846373383226,-0.42750860853715755
Seattle-Tacoma,Electronics,19,2251,NA,0.003333901151047624,7.504611491008201,0.9289212821087377,1.298524041077982
Seattle-Tacoma,Energy,6,2251,NA,0.00945416494293432,21.281325286545155,-1.266070471809225,-1.6047282967573206
Seattle-Tacoma,Finance,68,2251,NA,0.04443579198403621,100.02496775606551,-0.3859121272083848,-0.4405682186766155
Seattle-Tacoma,Food & Beverages,49,2251,NA,0.03308349353904558,74.4709439563916,-0.41858873719147643,-0.48378862902968733
Seattle-Tacoma,Government,79,2251,NA,0.015452753510330227,34.78414815175334,0.820286082344752,1.1548353929894277
Seattle-Tacoma,Healthcare,712,2251,NA,0.31487114593726423,708.7749495047818,0.004539854866445208,0.07587136600418647
Seattle-Tacoma,Human Resources,264,2251,NA,0.08965030540481347,201.80283746623513,0.26865793454154085,0.42521273865972636
Seattle-Tacoma,Insurance,44,2251,NA,0.014576691893996544,32.812133453386224,0.293391264573234,0.4579268015297999
Seattle-Tacoma,Internet & Software,42,2251,NA,0.014905215000121675,33.55163896527389,0.2245839046349085,0.3669172894235941
Seattle-Tacoma,Manufacturing,69,2251,NA,0.03499379456355097,78.77103156255323,-0.13243880491331045,-0.1053063598479834
Seattle-Tacoma,Media,6,2251,NA,0.0077142092327160345,17.364684982843794,-1.0626790758788036,-1.3357083586748328
Seattle-Tacoma,Organization,73,2251,NA,0.013591122575621152,30.593616917723214,0.8696680514095579,1.2201515003863699
Seattle-Tacoma,Pharmaceuticals,3,2251,NA,0.003090550702066045,6.956829630350668,-0.8411115690200593,-1.0426474024649577
Seattle-Tacoma,Real Estate,42,2251,NA,0.012337867763366024,27.77254033533692,0.4136218434626074,0.6169523234329273
Seattle-Tacoma,Restaurants & Travel,38,2251,NA,0.04296352176769766,96.71088749908743,-0.9341398268716331,-1.165693198245392
Seattle-Tacoma,Retail,272,2251,NA,0.10019954736816489,225.54918112573915,0.18726383301462424,0.3175551061778612
Seattle-Tacoma,Telecommunications,57,2251,NA,0.009381159808239847,21.116990728347893,0.9929733036015882,1.383243804061267
Seattle-Tacoma,Transport & Freight,62,2251,NA,0.053914291971868686,121.36107122867641,-0.6716357768240304,-0.8184866560651787
Sioux City-Vermillion,Agriculture,1,96,117065,0.003954444795950649,0.3796267004112623,0.9685668764395259,1.350962126196197
Sioux City-Vermillion,Auto,3,96,117065,0.023945684179787312,2.2987856812595817,0.2662312698251746,0.42200305917079095
Sioux City-Vermillion,Construction,4,96,117065,0.019833061591998637,1.9039739128318691,0.7423511260883461,1.0517530722715345
Sioux City-Vermillion,Consulting,3,96,117065,0.08290949796802376,7.95931180493028,-0.9757302507835386,-1.2207036534046298
Sioux City-Vermillion,Consumer Goods,1,96,117065,0.02590465529408902,2.486846908232546,-0.9110156061242161,-1.135107457854466
Sioux City-Vermillion,Energy,1,96,117065,0.00945416494293432,0.9075998345216947,0.09695170840161609,0.19810186155879794
Sioux City-Vermillion,Finance,1,96,117065,0.04443579198403621,4.265836030467476,-1.4506381829455954,-1.8488506894219472
Sioux City-Vermillion,Food & Beverages,2,96,117065,0.03308349353904558,3.1760153797483754,-0.4624802053032618,-0.5418426090408246
Sioux City-Vermillion,Healthcare,17,96,117065,0.31487114593726423,30.227630009977368,-0.5755430630504185,-0.6913875927478754
Sioux City-Vermillion,Human Resources,2,96,117065,0.08965030540481347,8.606429318862094,-1.459362338605934,-1.8603898787019557
Sioux City-Vermillion,Insurance,2,96,117065,0.014576691893996544,1.3993624218236682,0.3571304606538142,0.5422327993552494
Sioux City-Vermillion,Internet & Software,1,96,117065,0.014905215000121675,1.4309006400116808,-0.35830406420956384,-0.40405182935471423
Sioux City-Vermillion,Manufacturing,7,96,117065,0.03499379456355097,3.359404278100893,0.7341464889836397,1.0409010352136223
Sioux City-Vermillion,Organization,3,96,117065,0.013591122575621152,1.3047477672596306,0.8326025483681726,1.1711260276638127
Sioux City-Vermillion,Restaurants & Travel,2,96,117065,0.04296352176769766,4.124498089698975,-0.7237971565991775,-0.8874790099118851
Sioux City-Vermillion,Retail,45,96,117065,0.10019954736816489,9.61915654734383,1.5429059059278427,2.1106238092506726
Sioux City-Vermillion,Telecommunications,1,96,117065,0.009381159808239847,0.9005913415910253,0.1047036852059341,0.20835517788210947
Sioux City-Vermillion,Transport & Freight,2,96,117065,0.053914291971868686,5.175772029299393,-0.9508413318702804,-1.1877837976046564
South Bend-Elkhart-Mishawaka,Aerospace & Defense,1,187,NA,0.00630277662862288,1.1786192295524784,-0.16434360887696986,-0.14750592462098763
South Bend-Elkhart-Mishawaka,Auto,1,187,NA,0.023945684179787312,4.477842941620227,-1.4991414442296855,-1.9130045553598574
South Bend-Elkhart-Mishawaka,Construction,6,187,NA,0.019833061591998637,3.708782517703745,0.4810558088097602,0.7061452860917489
South Bend-Elkhart-Mishawaka,Consulting,18,187,NA,0.08290949796802376,15.504076120020443,0.14926879305776586,0.26730016176451754
South Bend-Elkhart-Mishawaka,Consumer Goods,7,187,NA,0.02590465529408902,4.844170539994646,0.368134117544347,0.5567870192219773
South Bend-Elkhart-Mishawaka,Education,8,187,NA,0.06535176307400287,12.220779694838535,-0.4236962148431101,-0.4905441425326785
South Bend-Elkhart-Mishawaka,Energy,1,187,NA,0.00945416494293432,1.7679288443287178,-0.5698087169851341,-0.6838029384591853
South Bend-Elkhart-Mishawaka,Finance,3,187,NA,0.04443579198403621,8.309493101014771,-1.0187863196642362,-1.277652674927266
South Bend-Elkhart-Mishawaka,Food & Beverages,10,187,NA,0.03308349353904558,6.186613291801523,0.4801972817440882,0.7050097370829391
South Bend-Elkhart-Mishawaka,Healthcare,38,187,NA,0.31487114593726423,58.88090429026841,-0.4379306727669992,-0.5093716498212976
South Bend-Elkhart-Mishawaka,Human Resources,31,187,NA,0.08965030540481347,16.76460711070012,0.6147172599325166,0.8829354356483221
South Bend-Elkhart-Mishawaka,Manufacturing,32,187,NA,0.03499379456355097,6.543839583384032,1.5872118173413023,2.169225961473545
South Bend-Elkhart-Mishawaka,Media,2,187,NA,0.0077142092327160345,1.4425571265178985,0.32672985950523253,0.502022800297769
South Bend-Elkhart-Mishawaka,Real Estate,1,187,NA,0.012337867763366024,2.3071812717494464,-0.8360265507686153,-1.0359215953633645
South Bend-Elkhart-Mishawaka,Restaurants & Travel,5,187,NA,0.04296352176769766,8.034178570559462,-0.4742668501117727,-0.5574324644625879
South Bend-Elkhart-Mishawaka,Retail,17,187,NA,0.10019954736816489,18.737315357846835,-0.09730366517301152,-0.0588341230347396
South Bend-Elkhart-Mishawaka,Telecommunications,1,187,NA,0.009381159808239847,1.7542768841408514,-0.5620567401808164,-0.6735496221358741
South Bend-Elkhart-Mishawaka,Transport & Freight,24,187,NA,0.053914291971868686,10.081972598739444,0.8673048925309693,1.2170258182389577
Spokane-Spokane Valley-Coeur d'Alene,Aerospace & Defense,1,196,NA,0.00630277662862288,1.2353442192100845,-0.21134965125290064,-0.2096794622557932
Spokane-Spokane Valley-Coeur d'Alene,Agriculture,2,196,NA,0.003954444795950649,0.7750711800063271,0.9479475892367903,1.323689589217875
Spokane-Spokane Valley-Coeur d'Alene,Auto,17,196,NA,0.023945684179787312,4.693354099238313,1.2870658574506,1.7722315499049852
Spokane-Spokane Valley-Coeur d'Alene,Construction,3,196,NA,0.019833061591998637,3.8872800720317326,-0.25909741412611575,-0.27283405221752316
Spokane-Spokane Valley-Coeur d'Alene,Consulting,14,196,NA,0.08290949796802376,16.250261601732657,-0.14905167759907087,-0.1272797278011902
Spokane-Spokane Valley-Coeur d'Alene,Consumer Goods,6,196,NA,0.02590465529408902,5.077312437641448,0.16697739534115802,0.29072281967987634
Spokane-Spokane Valley-Coeur d'Alene,Education,11,196,NA,0.06535176307400287,12.808945562504562,-0.1522485261005062,-0.13150810718755046
Spokane-Spokane Valley-Coeur d'Alene,Energy,1,196,NA,0.00945416494293432,1.8530163288151267,-0.6168147593610648,-0.7459764760939906
Spokane-Spokane Valley-Coeur d'Alene,Finance,13,196,NA,0.04443579198403621,8.709415228871096,0.40054470675326026,0.5996555715632058
Spokane-Spokane Valley-Coeur d'Alene,Food & Beverages,3,196,NA,0.03308349353904558,6.484364733652933,-0.7707815649577784,-0.9496239328554155
Spokane-Spokane Valley-Coeur d'Alene,Government,4,196,NA,0.015452753510330227,3.0287396880247246,0.27814777267383606,0.43776467408002423
Spokane-Spokane Valley-Coeur d'Alene,Healthcare,66,196,NA,0.31487114593726423,61.71474460370379,0.06713186715711002,0.15866001689015255
Spokane-Spokane Valley-Coeur d'Alene,Human Resources,16,196,NA,0.08965030540481347,17.57145985934344,-0.09368726468877903,-0.0540508143313443
Spokane-Spokane Valley-Coeur d'Alene,Insurance,3,196,NA,0.014576691893996544,2.8570316112233227,0.04882910099929759,0.13445147554065837
Spokane-Spokane Valley-Coeur d'Alene,Manufacturing,4,196,NA,0.03499379456355097,6.85878373445599,-0.5392357667144642,-0.6433649781846601
Spokane-Spokane Valley-Coeur d'Alene,Media,1,196,NA,0.0077142092327160345,1.5119850096123428,-0.4134233634306434,-0.47695653801150295
Spokane-Spokane Valley-Coeur d'Alene,Organization,6,196,NA,0.013591122575621152,2.6638600248217457,0.811983261165437,1.1438534906854905
Spokane-Spokane Valley-Coeur d'Alene,Restaurants & Travel,3,196,NA,0.04296352176769766,8.420850266468742,-1.0320985162536942,-1.295260333726476
Spokane-Spokane Valley-Coeur d'Alene,Retail,12,196,NA,0.10019954736816489,19.639111284160318,-0.49261640181715777,-0.5817028877075947
Spokane-Spokane Valley-Coeur d'Alene,Telecommunications,4,196,NA,0.009381159808239847,1.83870732241501,0.7772315785631436,1.097888441578254
Spokane-Spokane Valley-Coeur d'Alene,Transport & Freight,15,196,NA,0.053914291971868686,10.567201226486262,0.35029522090930326,0.5331920247224997
Springfield-Branson,Auto,8,315,257537,0.023945684179787312,7.542890516633003,0.05883607547910399,0.14768741230502122
Springfield-Branson,Consulting,7,315,257537,0.08290949796802376,26.116491859927482,-1.316656837754132,-1.671637425199373
Springfield-Branson,Consumer Goods,4,315,257537,0.02590465529408902,8.15996641763804,-0.7129456923621221,-0.8731260908820376
Springfield-Branson,Education,35,315,257537,0.06535176307400287,20.585805368310904,0.530746282995421,0.7718694443215736
Springfield-Branson,Finance,26,315,257537,0.04443579198403621,13.997274474971405,0.6192339077180897,0.8889094755139562
Springfield-Branson,Food & Beverages,4,315,257537,0.03308349353904558,10.421300464799357,-0.9575574721011133,-1.196667042742863
Springfield-Branson,Government,4,315,257537,0.015452753510330227,4.867617355754022,-0.1963102069212797,-0.189787222643692
Springfield-Branson,Healthcare,175,315,257537,0.31487114593726423,99.18441097023823,0.5678051194590826,0.8208860993538927
Springfield-Branson,Human Resources,4,315,257537,0.08965030540481347,28.239846202516244,-1.9544396054037856,-2.515214312403994
Springfield-Branson,Insurance,1,315,257537,0.014576691893996544,4.591657946608912,-1.524241167263928,-1.9462032356957226
Springfield-Branson,Manufacturing,6,315,257537,0.03499379456355097,11.023045287518556,-0.6082286382014157,-0.7346198610701786
Springfield-Branson,Organization,3,315,257537,0.013591122575621152,4.281203611320663,-0.35562189898962443,-0.4005042067126928
Springfield-Branson,Pharmaceuticals,1,315,257537,0.003090550702066045,0.9735234711508042,0.026833344392930333,0.1053583221491223
Springfield-Branson,Real Estate,3,315,257537,0.012337867763366024,3.8864283454602977,-0.25887828407155217,-0.2725442152092218
Springfield-Branson,Restaurants & Travel,5,315,257537,0.04296352176769766,13.533509356824762,-0.9957308720828193,-1.2471578988211096
Springfield-Branson,Retail,23,315,257537,0.10019954736816489,31.56285742097194,-0.31648681527112427,-0.34874135926950267
Springfield-Branson,Telecommunications,1,315,257537,0.009381159808239847,2.9550653395955515,-1.0835207621518628,-1.3632750564943958
Springfield-Branson,Transport & Freight,10,315,257537,0.053914291971868686,16.983001971138638,-0.5296278667939772,-0.6306568858394148
Springfield-Greenfield Town,Auto,4,195,NA,0.023945684179787312,4.669408415058526,-0.15473802481895513,-0.13480089540029605
Springfield-Greenfield Town,Consulting,10,195,NA,0.08290949796802376,16.16735210376463,-0.4804088135535133,-0.5655562625084363
Springfield-Greenfield Town,Consumer Goods,6,195,NA,0.02590465529408902,5.051407782347359,0.17209249600792853,0.29748841592530967
